track,plan,element,element_kind,consumed_by_engine,source_channel,source_file,vintage,specificity,extractor,evidence,confidence,note
state,MO175,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.PayrollGrowthAssumption,high,fallback chain per model_input_dictionary.md §3
state,MO175,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,MO175,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InactiveVestedMembers,high,fallback chain per model_input_dictionary.md §3
state,MO175,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,MO175,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,MO64,ageservice,distribution_sheet,no_2022_track,plan_workbook,Data/Plans/States/MO64/MO64_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,plan not in fast runner
state,MO64,retdist,distribution_sheet,no_2022_track,plan_workbook,Data/Plans/States/MO64/MO64_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,plan not in fast runner
state,MO64,wagerel,distribution_sheet,no_2022_track,plan_workbook,Data/Plans/States/MO64/MO64_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,plan not in fast runner
state,MO64,mortality,distribution_sheet,no_2022_track,plan_workbook,Data/Plans/States/MO64/MO64_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,plan not in fast runner
state,MO64,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,MO64,withdrawal,distribution_sheet,no_2022_track,plan_workbook,Data/Plans/States/MO64/MO64_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,plan not in fast runner
state,MO64,retirement,distribution_sheet,no_2022_track,plan_workbook,Data/Plans/States/MO64/MO64_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,plan not in fast runner
state,MO64,refund,distribution_sheet,no_2022_track,plan_workbook,Data/Plans/States/MO64/MO64_2017.xlsx,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,plan not in fast runner
state,MO64,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,MO64,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,MO64,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,ND82,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/ND82/ND82_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,ND82,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/ND82/ND82_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,ND82,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/ND82/ND82_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,ND82,mortality,distribution_sheet,yes,plan_workbook,Data/Plans/States/ND82/ND82_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,ND82,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,ND82,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/ND82/ND82_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,ND82,retirement,distribution_sheet,yes,plan_workbook,Data/Plans/States/ND82/ND82_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,ND82,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,availableData=False
state,ND82,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,ND82,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.PayrollGrowthAssumption,high,fallback chain per model_input_dictionary.md §3
state,ND82,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,ND82,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InactiveVestedMembers,high,fallback chain per model_input_dictionary.md §3
state,ND82,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,ND82,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,NJ71,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/NJ71/NJ71_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,NJ71,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/NJ71/NJ71_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,NJ71,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/NJ71/NJ71_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,NJ71,mortality,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,availableData=False
state,NJ71,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,NJ71,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/NJ71/NJ71_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,NJ71,retirement,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,availableData=False
state,NJ71,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,availableData=False
state,NJ71,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,NJ71,WageGrowth,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: legacy_ppd_csv.wage_inf[2017],high,fallback chain per model_input_dictionary.md §3
state,NJ71,Inflation,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: legacy_ppd_csv.inflation[2017],high,fallback chain per model_input_dictionary.md §3
state,NJ71,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.actives_tot x inactive_adj(0.0946038),high,fallback chain per model_input_dictionary.md §3
state,NJ71,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,NJ71,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,NJ73,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/NJ73/NJ73_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,NJ73,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/NJ73/NJ73_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,NJ73,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/NJ73/NJ73_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,NJ73,mortality,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,availableData=False
state,NJ73,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,NJ73,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/NJ73/NJ73_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,NJ73,retirement,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,availableData=False
state,NJ73,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,availableData=False
state,NJ73,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,NJ73,WageGrowth,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: legacy_ppd_csv.wage_inf[2017],high,fallback chain per model_input_dictionary.md §3
state,NJ73,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,NJ73,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InactiveVestedMembers,high,fallback chain per model_input_dictionary.md §3
state,NJ73,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,NJ73,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,NM74,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/NM74/NM74_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,NM74,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/NM74/NM74_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,NM74,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/NM74/NM74_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,NM74,mortality,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,availableData=False
state,NM74,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,NM74,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/NM74/NM74_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,NM74,retirement,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,availableData=False
